GeoCodeID,Date,Positive,Negative,HospitalizedCurrently,hospitalizedcumulative,InICUCurrently,inicucumulative,onventilatorcurrently,onventilatorcumulative,Recovered,Death,DeathConfirmed,DeathProbable,PositiveIncrease,NegativeIncrease,TotalTests,NewTests,NewDeaths,NewHospitalizations
28,3/7/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,3/8/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,3/9/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,3/10/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,3/11/2020,0,20,0,0,0,0,0,0,0,0,0,0,0,20,20,20,0,0
28,3/12/2020,1,41,0,0,0,0,0,0,0,0,0,0,1,21,42,22,0,0
28,3/13/2020,4,41,0,0,0,0,0,0,0,0,0,0,3,0,45,3,0,0
28,3/14/2020,6,84,0,0,0,0,0,0,0,0,0,0,2,43,90,45,0,0
28,3/15/2020,10,84,0,0,0,0,0,0,0,0,0,0,4,0,94,4,0,0
28,3/16/2020,12,277,0,0,0,0,0,0,0,0,0,0,2,193,289,195,0,0
28,3/17/2020,21,368,0,0,0,0,0,0,0,0,0,0,9,91,389,100,0,0
28,3/18/2020,34,479,0,0,0,0,0,0,0,0,0,0,13,111,513,124,0,0
28,3/19/2020,50,552,0,0,0,0,0,0,0,0,0,0,16,73,602,89,0,0
28,3/20/2020,80,695,0,0,0,0,0,0,0,1,0,0,30,143,775,173,1,0
28,3/21/2020,140,695,0,0,0,0,0,0,0,1,0,0,60,0,835,60,0,0
28,3/22/2020,207,1114,0,33,0,0,0,0,0,1,0,0,67,419,1321,486,0,33
28,3/23/2020,249,1143,0,33,0,0,0,0,0,1,0,0,42,29,1392,71,0,0
28,3/24/2020,320,1552,0,86,0,0,0,0,0,1,0,0,71,409,1872,480,0,53
28,3/25/2020,377,1566,0,117,0,0,0,0,0,2,0,0,57,14,1943,71,1,31
28,3/26/2020,485,2291,0,150,0,0,0,0,0,6,0,0,108,725,2776,833,4,33
28,3/27/2020,579,2560,0,185,0,0,0,0,0,8,0,0,94,269,3139,363,2,35
28,3/28/2020,663,2560,0,219,0,0,0,0,0,13,0,0,84,0,3223,84,5,34
28,3/29/2020,758,2560,0,235,0,0,0,0,0,14,0,0,95,0,3318,95,1,16
28,3/30/2020,847,2989,0,195,0,0,0,0,0,16,0,0,89,429,3836,518,2,-40
28,3/31/2020,937,3537,0,211,0,0,0,0,0,20,0,0,90,548,4474,638,4,16
28,4/1/2020,1073,3712,0,332,0,0,0,0,0,22,0,0,136,175,4785,311,2,121
28,4/2/2020,1177,4753,0,360,0,0,0,0,0,26,0,0,104,1041,5930,1145,4,28
28,4/3/2020,1358,4753,0,420,0,0,0,0,0,29,0,0,181,0,6111,181,3,60
28,4/4/2020,1455,5133,0,436,0,0,0,0,0,35,0,0,97,380,6588,477,6,16
28,4/5/2020,1638,5580,0,475,0,0,0,0,0,43,0,0,183,447,7218,630,8,39
28,4/6/2020,1738,18632,0,475,0,0,0,0,0,51,0,0,100,13052,20370,13152,8,0
28,4/7/2020,1915,18632,0,377,0,0,0,0,0,59,0,0,177,0,20547,177,8,-98
28,4/8/2020,2003,18632,0,410,0,0,0,0,0,67,0,0,88,0,20635,88,8,33
28,4/9/2020,2260,18632,0,441,0,0,0,0,0,76,0,0,257,0,20892,257,9,31
28,4/10/2020,2469,18632,0,482,0,0,0,0,0,82,0,0,209,0,21101,209,6,41
28,4/11/2020,2642,18632,0,528,0,0,0,0,0,93,0,0,173,0,21274,173,11,46
28,4/12/2020,2781,18632,0,548,0,0,0,0,0,96,0,0,139,0,21413,139,3,20
28,4/13/2020,2942,28042,0,549,124,0,84,0,0,98,0,0,161,9410,30984,9571,2,1
28,4/14/2020,3087,34791,0,596,154,0,99,0,0,111,0,0,145,6749,37878,6894,13,47
28,4/15/2020,3360,34791,0,645,154,0,99,0,0,122,0,0,273,0,38151,273,11,49
28,4/16/2020,3624,34791,0,682,154,0,99,0,0,129,0,0,264,0,38415,264,7,37
28,4/17/2020,3793,34791,0,736,154,0,99,0,0,140,0,0,169,0,38584,169,11,54
28,4/18/2020,3974,34791,0,782,154,0,99,0,0,152,0,0,181,0,38765,181,12,46
28,4/19/2020,4274,34791,0,808,138,0,79,0,0,159,0,0,300,0,39065,300,7,26
28,4/20/2020,4512,46922,548,819,146,0,89,0,0,169,0,0,238,12131,51434,12369,10,11
28,4/21/2020,4716,47648,548,858,146,0,89,0,0,183,0,0,204,726,52364,930,14,39
28,4/22/2020,4894,48941,628,910,162,0,86,0,0,193,0,0,178,1293,53835,1471,10,52
28,4/23/2020,5153,50236,595,946,156,0,78,0,0,201,0,0,259,1295,55389,1554,8,36
28,4/24/2020,5434,50236,586,970,148,0,74,0,0,209,0,0,281,0,55670,281,8,24
28,4/25/2020,5718,53239,649,996,152,0,78,0,0,221,0,0,284,3003,58957,3287,12,26
28,4/26/2020,5911,54877,644,1001,146,0,67,0,0,227,0,0,193,1638,60788,1831,6,5
28,4/27/2020,6094,57368,590,1060,142,0,71,0,0,229,0,0,183,2491,63462,2674,2,59
28,4/28/2020,6342,58070,639,1088,162,0,77,0,0,239,0,0,248,702,64412,950,10,28
28,4/29/2020,6569,59525,677,1126,151,0,69,0,3413,250,0,0,227,1455,66094,1682,11,38
28,4/30/2020,6815,59525,639,1175,146,0,72,0,3413,261,0,0,246,0,66340,246,11,49
28,5/1/2020,7212,64336,651,1226,160,0,75,0,3413,281,0,0,397,4811,71548,5208,20,51
28,5/2/2020,7441,67034,632,1265,142,0,71,0,3413,291,0,0,229,2698,74475,2927,10,39
28,5/3/2020,7550,70043,667,1298,143,0,73,0,3413,303,0,0,109,3009,77593,3118,12,33
28,5/4/2020,7877,71800,646,1316,145,0,78,0,4421,310,0,0,327,1757,79677,2084,7,18
28,5/5/2020,8207,72101,645,1352,162,0,77,0,4421,342,0,0,330,301,80308,631,32,36
28,5/6/2020,8424,72101,618,1392,144,0,79,0,4421,374,0,0,217,0,80525,217,32,40
28,5/7/2020,8686,72101,650,1442,139,0,71,0,4421,396,0,0,262,0,80787,262,22,50
28,5/8/2020,9090,72101,632,1478,123,0,58,0,4421,409,0,0,404,0,81191,404,13,36
28,5/9/2020,9378,72101,607,1512,133,0,76,0,4421,421,0,0,288,0,81479,288,12,34
28,5/10/2020,9501,72101,645,1531,141,0,78,0,4421,430,0,0,123,0,81602,123,9,19
28,5/11/2020,9674,86211,507,1546,132,0,68,0,6268,435,0,0,173,14110,95885,14283,5,15
28,5/12/2020,9908,87784,604,1582,146,0,75,0,6268,457,0,0,234,1573,97692,1807,22,36
28,5/13/2020,10090,89958,604,1616,150,0,79,0,6268,465,0,0,182,2174,100048,2356,8,34
28,5/14/2020,10483,94843,589,1667,131,0,72,0,6268,480,0,0,393,4885,105326,5278,15,51
28,5/15/2020,10801,96022,573,1712,172,0,81,0,6268,493,0,0,318,1179,106823,1497,13,45
28,5/16/2020,11123,97353,641,1748,170,0,81,0,6268,510,0,0,322,1331,108476,1653,17,36
28,5/17/2020,11296,101830,608,1773,158,0,81,0,6268,521,0,0,173,4477,113126,4650,11,25
28,5/18/2020,11432,104335,559,1805,141,0,75,0,7681,528,0,0,136,2505,115767,2641,7,32
28,5/19/2020,11704,106056,611,1840,153,0,87,0,7681,554,0,0,272,1721,117760,1993,26,35
28,5/20/2020,11967,108713,644,1901,157,0,89,0,7681,570,0,0,263,2657,120680,2920,16,61
28,5/21/2020,12222,113748,638,1932,158,0,92,0,7681,580,0,0,255,5035,125970,5290,10,31
28,5/22/2020,12624,125349,557,1966,159,0,85,0,7681,596,0,0,402,11601,137973,12003,16,34
28,5/23/2020,13005,121215,590,1996,154,0,93,0,7681,616,0,0,381,-4134,134220,-3753,20,30
28,5/24/2020,13252,124650,512,2023,150,0,73,0,7681,625,0,0,247,3435,137902,3682,9,27
28,5/25/2020,13458,130459,566,2046,152,0,94,0,9401,635,0,0,206,5809,143917,6015,10,23
28,5/26/2020,13731,134088,561,2070,134,0,81,0,9401,652,0,0,273,3629,147819,3902,17,24
28,5/27/2020,14044,134088,547,2106,127,0,73,0,9401,670,0,0,313,0,148132,313,18,36
28,5/28/2020,14372,142125,594,2147,148,0,78,0,9401,693,0,0,328,8037,156497,8365,23,41
28,5/29/2020,14790,151518,584,2208,121,0,77,0,9401,710,0,0,418,9393,166308,9811,17,61
28,5/30/2020,15229,150703,593,2240,145,0,92,0,9401,723,0,0,439,-815,165932,-376,13,32
28,5/31/2020,15501,156336,570,2272,113,0,108,0,9401,734,0,0,272,5633,171837,5905,11,32
28,6/1/2020,15752,160502,584,2296,146,0,97,0,11203,739,0,0,251,4166,176254,4417,5,24
28,6/2/2020,16020,163478,584,2296,146,0,97,0,11203,767,752,15,268,2976,179498,3244,28,0
28,6/3/2020,16322,168425,602,2340,141,0,96,0,11203,782,767,15,302,4947,184747,5249,15,44
28,6/4/2020,16560,168425,633,2340,145,0,97,0,11203,794,778,16,238,0,184985,238,12,0
28,6/5/2020,16759,176354,604,2475,149,0,84,0,11203,803,787,16,199,7929,193113,8128,9,135
28,6/6/2020,16769,176354,604,2475,149,0,84,0,11203,803,787,16,10,0,193123,10,0,0
28,6/7/2020,17270,185979,585,2522,133,0,69,0,11203,817,801,16,501,9625,203249,10126,14,47
28,6/8/2020,17768,190444,598,2535,142,0,83,0,13356,837,821,16,498,4465,208212,4963,20,13
28,6/9/2020,17768,190444,598,2535,142,0,83,0,13356,837,821,16,0,0,208212,0,0,0
28,6/10/2020,18483,195402,655,2614,160,0,99,0,13356,868,851,17,715,4958,213885,5673,31,79
28,6/11/2020,18483,195402,655,2614,160,0,99,0,13356,868,851,17,0,0,213885,0,0,0
28,6/12/2020,19091,195402,710,2643,172,0,94,0,13356,881,856,16,608,0,214493,608,13,29
28,6/13/2020,19348,194537,684,2644,160,0,103,0,13356,889,873,16,257,-865,213885,-608,8,1
28,6/14/2020,19516,194537,667,2665,151,0,99,0,13356,891,873,16,168,0,214053,168,2,21
28,6/15/2020,19799,210704,661,2680,163,0,100,0,15323,895,879,16,283,16167,230503,16450,4,15
28,6/16/2020,20152,220651,668,2728,160,0,98,0,15323,915,899,16,353,9947,240803,10300,20,48
28,6/17/2020,20641,223748,668,2767,161,0,100,0,15323,938,922,16,489,3097,244389,3586,23,39
28,6/18/2020,20641,218074,668,2767,161,0,100,0,15323,938,922,16,0,-5674,238715,-5674,0,0
28,6/19/2020,20641,218074,661,2767,159,0,108,0,15323,938,922,16,0,0,238715,0,0,0
28,6/20/2020,20641,218074,465,2767,159,0,108,0,15323,938,922,16,0,0,238715,0,0,0
28,6/21/2020,20641,218074,689,2767,156,0,98,0,15323,938,922,16,0,0,238715,0,0,0
28,6/22/2020,22287,230962,710,2881,148,0,95,0,17242,978,961,17,1646,12888,253249,14534,40,114
28,6/23/2020,22898,230962,664,2915,151,0,88,0,17242,989,972,17,611,0,253860,611,11,34
28,6/24/2020,23424,238237,767,2946,157,0,91,0,17242,1011,994,17,526,7275,261661,7801,22,31
28,6/25/2020,24516,241481,755,2998,157,0,94,0,17242,1016,999,17,1092,3244,265997,4336,5,52
28,6/26/2020,25066,246828,769,3044,153,0,90,0,17242,1022,1005,17,550,5347,271894,5897,6,46
28,6/27/2020,25531,251790,731,3078,169,0,90,0,17242,1035,1018,17,465,4962,277321,5427,13,34
28,6/28/2020,25892,254296,676,3102,149,0,88,0,17242,1039,1022,17,361,2506,280188,2867,4,24
28,6/29/2020,26567,256955,719,3115,158,0,93,0,19388,1059,1042,17,675,2659,283522,3334,20,13
28,6/30/2020,27247,260299,779,3156,167,0,91,0,19388,1073,1056,17,680,3344,287546,4024,14,41
28,7/1/2020,27900,265852,786,3177,160,0,85,0,19388,1082,1064,18,653,5553,293752,6206,9,21
28,7/2/2020,28770,270269,863,3208,167,0,94,0,19388,1092,1074,18,870,4417,299039,5287,10,31
28,7/3/2020,28770,270269,863,3208,167,0,94,0,19388,1092,1074,18,0,0,299039,0,0,0
28,7/4/2020,30674,279241,872,3268,175,0,88,0,19388,1107,1089,18,1904,8972,309915,10876,15,60
28,7/5/2020,30900,279241,872,3268,175,0,88,0,19388,1111,1093,18,226,0,310141,226,4,0
28,7/6/2020,31257,283431,825,3280,165,0,98,0,22167,1114,1096,18,357,4190,314688,4547,3,12
28,7/7/2020,32214,283431,885,3315,173,0,95,0,22167,1158,1139,19,957,0,315645,957,44,35
28,7/8/2020,32888,281839,883,3365,190,0,101,0,22167,1188,1168,20,674,-1592,314727,-918,30,50
28,7/9/2020,33591,291213,941,3414,187,0,104,0,22167,1204,1184,20,703,9374,324804,10077,16,49
28,7/10/2020,34622,295690,981,3455,205,0,103,0,22167,1215,1195,20,1031,4477,330312,5508,11,41
28,7/11/2020,35419,298924,963,3495,202,0,107,0,22167,1230,1208,22,797,3234,334343,4031,15,40
28,7/12/2020,36287,298924,963,3495,202,0,107,0,22167,1249,1227,22,868,0,335211,868,19,0
28,7/13/2020,36680,306735,1020,3530,208,0,110,0,25932,1250,1228,22,393,7811,343415,8204,1,35
28,7/14/2020,37542,312671,1059,3585,227,0,126,0,25932,1272,1249,23,862,5936,350213,6798,22,55
28,7/15/2020,38567,318290,1099,3629,240,0,132,0,25932,1290,1266,24,1025,5619,356857,6644,18,44
28,7/16/2020,39797,324103,1117,3675,247,0,125,0,25932,1308,1283,25,1230,5813,363900,7043,18,46
28,7/17/2020,40829,330635,1076,3712,253,0,129,0,25932,1332,1303,29,1032,6532,371464,7564,24,37
29,3/7/2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,3/8/2020,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
29,3/9/2020,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
29,3/10/2020,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
29,3/11/2020,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
29,3/12/2020,1,64,0,0,0,0,0,0,0,0,0,0,0,64,65,64,0,0
29,3/13/2020,2,71,0,0,0,0,0,0,0,0,0,0,1,7,73,8,0,0
29,3/14/2020,4,90,0,0,0,0,0,0,0,0,0,0,2,19,94,21,0,0
29,3/15/2020,5,122,0,0,0,0,0,0,0,0,0,0,1,32,127,33,0,0
29,3/16/2020,6,164,0,0,0,0,0,0,0,0,0,0,1,42,170,43,0,0
29,3/17/2020,8,207,0,0,0,0,0,0,0,0,0,0,2,43,215,45,0,0
29,3/18/2020,13,253,0,0,0,0,0,0,0,0,0,0,5,46,266,51,0,0
29,3/19/2020,24,308,0,0,0,0,0,0,0,1,0,0,11,55,332,66,1,0
29,3/20/2020,47,369,0,0,0,0,0,0,0,1,0,0,23,61,416,84,0,0
29,3/21/2020,73,369,0,0,0,0,0,0,0,3,0,0,26,0,442,26,2,0
29,3/22/2020,90,369,0,0,0,0,0,0,0,3,0,0,17,0,459,17,0,0
29,3/23/2020,183,369,0,0,0,0,0,0,0,3,0,0,93,0,552,93,0,0
29,3/24/2020,183,369,0,0,0,0,0,0,0,3,0,0,0,0,552,0,0,0
29,3/25/2020,356,369,0,0,0,0,0,0,0,8,0,0,173,0,725,173,5,0
29,3/26/2020,502,369,0,0,0,0,0,0,0,8,0,0,146,0,871,146,0,0
29,3/27/2020,669,369,0,0,0,0,0,0,0,8,0,0,167,0,1038,167,0,0
29,3/28/2020,838,10082,0,0,0,0,0,0,0,10,0,0,169,9713,10920,9882,2,0
29,3/29/2020,838,11547,0,0,0,0,0,0,0,10,0,0,0,1465,12385,1465,0,0
29,3/30/2020,1031,13204,0,0,0,0,0,0,0,13,0,0,193,1657,14235,1850,3,0
29,3/31/2020,1327,14614,0,0,0,0,0,0,0,14,0,0,296,1410,15941,1706,1,0
29,4/1/2020,1581,15846,0,0,0,0,0,0,0,18,0,0,254,1232,17427,1486,4,0
29,4/2/2020,1834,17849,0,0,0,0,0,0,0,19,0,0,253,2003,19683,2256,1,0
29,4/3/2020,2113,19357,0,0,0,0,0,0,0,19,0,0,279,1508,21470,1787,0,0
29,4/4/2020,2291,22614,413,0,0,0,0,0,0,24,0,0,178,3257,24905,3435,5,0
29,4/5/2020,2367,24882,424,0,0,0,0,0,0,34,0,0,76,2268,27249,2344,10,0
29,4/6/2020,2722,27113,439,0,0,0,0,0,0,39,0,0,355,2231,29835,2586,5,0
29,4/7/2020,3037,28932,508,0,0,0,0,0,0,53,0,0,315,1819,31969,2134,14,0
29,4/8/2020,3327,30783,519,0,0,0,0,0,0,58,0,0,290,1851,34110,2141,5,0
29,4/9/2020,3539,34955,568,0,0,0,0,0,0,77,0,0,212,4172,38494,4384,19,0
29,4/10/2020,3799,36941,568,0,0,0,0,0,0,96,0,0,260,1986,40740,2246,19,0
29,4/11/2020,4024,39148,506,0,0,0,0,0,0,109,0,0,225,2207,43172,2432,13,0
29,4/12/2020,4160,41040,988,0,0,0,0,0,0,110,0,0,136,1892,45200,2028,1,0
29,4/13/2020,4388,41040,988,0,0,0,0,0,0,114,0,0,228,0,45428,228,4,0
29,4/14/2020,4686,43292,1041,0,0,0,0,0,0,133,0,0,298,2252,47978,2550,19,0
29,4/15/2020,4895,44117,1024,0,0,0,0,0,0,147,0,0,209,825,49012,1034,14,0
29,4/16/2020,5111,45537,1043,0,0,0,0,0,0,152,0,0,216,1420,50648,1636,5,0
29,4/17/2020,5283,46434,1043,0,0,0,0,0,0,165,0,0,172,897,51717,1069,13,0
29,4/18/2020,5517,48242,875,0,0,0,0,0,0,175,0,0,234,1808,53759,2042,10,0
29,4/19/2020,5667,48242,875,0,0,0,0,0,0,176,0,0,150,0,53909,150,1,0
29,4/20/2020,5807,50206,873,0,0,0,0,0,0,177,0,0,140,1964,56013,2104,1,0
29,4/21/2020,5941,51179,1001,0,0,0,0,0,0,189,0,0,134,973,57120,1107,12,0
29,4/22/2020,6137,52019,1001,0,0,0,0,0,0,208,0,0,196,840,58156,1036,19,0
29,4/23/2020,6321,53129,884,0,0,0,0,0,0,218,0,0,184,1110,59450,1294,10,0
29,4/24/2020,6625,58582,877,0,0,0,0,0,0,262,0,0,304,5453,65207,5757,44,0
29,4/25/2020,6826,60392,850,0,0,0,142,0,0,273,0,0,201,1810,67218,2011,11,0
29,4/26/2020,6997,62751,679,0,0,0,109,0,0,274,0,0,171,2359,69748,2530,1,0
29,4/27/2020,7171,63935,679,0,0,0,109,0,0,288,0,0,174,1184,71106,1358,14,0
29,4/28/2020,7303,66200,655,0,0,0,105,0,0,314,0,0,132,2265,73503,2397,26,0
29,4/29/2020,7425,69734,891,0,0,0,125,0,0,318,0,0,122,3534,77159,3656,4,0
29,4/30/2020,7562,73125,853,0,0,0,141,0,0,329,0,0,137,3391,80687,3528,11,0
29,5/1/2020,7835,74590,883,0,0,0,137,0,0,337,0,0,273,1465,82425,1738,8,0
29,5/2/2020,8154,74590,896,0,0,0,141,0,0,351,0,0,319,0,82744,319,14,0
29,5/3/2020,8386,74590,896,0,0,0,141,0,0,352,0,0,232,0,82976,232,1,0
29,5/4/2020,8754,82697,858,0,0,0,135,0,0,358,0,0,368,8107,91451,8475,6,0
29,5/5/2020,8916,86150,893,0,0,0,139,0,0,377,0,0,162,3453,95066,3615,19,0
29,5/6/2020,9102,91645,953,0,0,0,134,0,0,396,0,0,186,5495,100747,5681,19,0
29,5/7/2020,9341,94281,917,0,0,0,141,0,0,418,0,0,239,2636,103622,2875,22,0
29,5/8/2020,9489,99232,832,0,0,0,143,0,0,449,0,0,148,4951,108721,5099,31,0
29,5/9/2020,9666,99232,855,0,0,0,144,0,0,472,0,0,177,0,108898,177,23,0
29,5/10/2020,9844,105702,824,0,0,0,137,0,0,482,0,0,178,6470,115546,6648,10,0
29,5/11/2020,9918,105702,824,0,0,0,137,0,0,488,0,0,74,0,115620,74,6,0
29,5/12/2020,10006,111290,787,0,0,0,140,0,0,524,0,0,88,5588,121296,5676,36,0
29,5/13/2020,10142,114000,771,0,0,0,129,0,0,542,0,0,136,2710,124142,2846,18,0
29,5/14/2020,10317,116793,796,0,0,0,115,0,0,562,0,0,175,2793,127110,2968,20,0
29,5/15/2020,10456,124002,812,0,0,0,120,0,0,576,0,0,139,7209,134458,7348,14,0
29,5/16/2020,10675,128665,775,0,0,0,116,0,0,589,0,0,219,4663,139340,4882,13,0
29,5/17/2020,10789,135466,775,0,0,0,116,0,0,594,0,0,114,6801,146255,6915,5,0
29,5/18/2020,10945,140393,570,0,0,0,91,0,0,605,0,0,156,4927,151338,5083,11,0
29,5/19/2020,11080,143030,721,0,0,0,103,0,0,616,0,0,135,2637,154110,2772,11,0
29,5/20/2020,11232,150752,546,0,0,0,103,0,0,631,0,0,152,7722,161984,7874,15,0
29,5/21/2020,11340,150752,697,0,0,0,99,0,0,661,0,0,108,0,162092,108,30,0
29,5/22/2020,11558,161388,711,0,0,0,93,0,0,671,0,0,218,10636,172946,10854,10,0
29,5/23/2020,11752,136552,742,0,0,0,94,0,0,676,0,0,194,-24836,148304,-24642,5,0
29,5/24/2020,11988,139631,742,0,0,0,94,0,0,681,0,0,236,3079,151619,3315,5,0
29,5/25/2020,12167,145218,729,0,0,0,93,0,0,685,0,0,179,5587,157385,5766,4,0
29,5/26/2020,12291,148007,500,0,0,0,82,0,0,686,0,0,124,2789,160298,2913,1,0
29,5/27/2020,12492,153029,644,0,0,0,84,0,0,696,0,0,201,5022,165521,5223,10,0
29,5/28/2020,12673,158394,648,0,0,0,88,0,0,707,0,0,181,5365,171067,5546,11,0
29,5/29/2020,12795,165055,650,0,0,0,85,0,0,738,0,0,122,6661,177850,6783,31,0
29,5/30/2020,12962,172468,679,0,0,0,85,0,0,771,0,0,167,7413,185430,7580,33,0
29,5/31/2020,13147,180414,718,0,0,0,83,0,0,772,0,0,185,7946,193561,8131,1,0
29,6/1/2020,13327,186381,693,0,0,0,78,0,0,773,0,0,180,5967,199708,6147,1,0
29,6/2/2020,13575,191855,693,0,0,0,81,0,0,783,0,0,248,5474,205430,5722,10,0
29,6/3/2020,13767,197586,571,0,0,0,70,0,0,786,0,0,192,5731,211353,5923,3,0
29,6/4/2020,14057,204604,599,0,0,0,82,0,0,786,0,0,290,7018,218661,7308,0,0
29,6/5/2020,14253,210289,666,0,0,0,79,0,0,799,0,0,196,5685,224542,5881,13,0
29,6/6/2020,14442,215623,666,0,0,0,79,0,0,809,0,0,189,5334,230065,5523,10,0
29,6/7/2020,14553,222305,657,0,0,0,84,0,0,809,0,0,111,6682,236858,6793,0,0
29,6/8/2020,14734,226727,611,0,0,0,76,0,0,819,0,0,181,4422,241461,4603,10,0
29,6/9/2020,14913,230782,533,0,0,0,59,0,0,840,0,0,179,4055,245695,4234,21,0
29,6/10/2020,15187,236442,533,0,0,0,59,0,0,848,0,0,274,5660,251629,5934,8,0
29,6/11/2020,15390,243650,537,0,0,0,59,0,0,860,0,0,203,7208,259040,7411,12,0
29,6/12/2020,15585,249550,593,0,0,0,69,0,0,872,0,0,195,5900,265135,6095,12,0
29,6/13/2020,15810,253986,595,0,0,0,69,0,0,879,0,0,225,4436,269796,4661,7,0
29,6/14/2020,15810,259679,647,0,0,0,65,0,0,879,0,0,0,5693,275489,5693,0,0
29,6/15/2020,16189,263752,612,0,0,0,64,0,0,880,0,0,379,4073,279941,4452,1,0
29,6/16/2020,16414,268377,524,0,0,0,66,0,0,882,0,0,225,4625,284791,4850,2,0
29,6/17/2020,16625,268377,533,0,0,0,66,0,0,909,0,0,211,0,285002,211,27,0
29,6/18/2020,16908,280434,533,0,0,0,64,0,0,946,0,0,283,12057,297342,12340,37,0
29,6/19/2020,17201,289083,594,0,0,0,70,0,0,948,0,0,293,8649,306284,8942,2,0
29,6/20/2020,17590,293525,415,0,0,0,66,0,0,955,0,0,389,4442,311115,4831,7,0
29,6/21/2020,18003,297154,415,0,0,0,66,0,0,956,0,0,413,3629,315157,4042,1,0
29,6/22/2020,18143,299231,415,0,0,0,66,0,0,961,0,0,140,2077,317374,2217,5,0
29,6/23/2020,18143,299231,595,0,0,0,66,0,0,961,0,0,0,0,317374,0,0,0
29,6/24/2020,18868,308156,546,0,0,0,66,0,0,975,0,0,725,8925,327024,9650,14,0
29,6/25/2020,19421,322227,546,0,0,0,66,0,0,982,0,0,553,14071,341648,14624,7,0
29,6/26/2020,19914,328704,600,0,0,0,66,0,0,990,0,0,493,6477,348618,6970,8,0
29,6/27/2020,20261,335029,680,0,0,0,66,0,0,996,0,0,347,6325,355290,6672,6,0
29,6/28/2020,20575,340598,412,0,0,0,0,0,0,997,0,0,314,5569,361173,5883,1,0
29,6/29/2020,21043,346363,599,0,0,0,0,0,0,998,0,0,468,5765,367406,6233,1,0
29,6/30/2020,21551,351456,599,0,0,0,66,0,0,1015,0,0,508,5093,373007,5601,17,0
29,7/1/2020,21927,367813,592,0,0,0,75,0,0,1017,0,0,376,16357,389740,16733,2,0
29,7/2/2020,22283,375035,716,0,0,0,77,0,0,1022,0,0,356,7222,397318,7578,5,0
29,7/3/2020,22830,382129,716,0,0,0,78,0,0,1026,0,0,547,7094,404959,7641,4,0
29,7/4/2020,23215,389046,740,0,0,0,73,0,0,1027,0,0,385,6917,412261,7302,1,0
29,7/5/2020,23436,396073,739,0,0,0,72,0,0,1028,0,0,221,7027,419509,7248,1,0
29,7/6/2020,23856,402889,740,0,0,0,73,0,0,1028,0,0,420,6816,426745,7236,0,0
29,7/7/2020,24629,410719,676,0,0,0,67,0,0,1042,0,0,773,7830,435348,8603,14,0
29,7/8/2020,25204,417136,694,0,0,0,74,0,0,1046,0,0,575,6417,442340,6992,4,0
29,7/9/2020,25999,428826,811,0,0,0,75,0,0,1051,0,0,795,11690,454825,12485,5,0
29,7/10/2020,25999,428826,886,0,0,0,79,0,0,1051,0,0,0,0,454825,0,0,0
29,7/11/2020,27133,447417,883,0,0,0,72,0,0,1069,0,0,1134,18591,474550,19725,18,0
29,7/12/2020,27443,458065,883,0,0,0,80,0,0,1069,0,0,310,10648,485508,10958,0,0
29,7/13/2020,27890,467887,932,0,0,0,89,0,0,1083,0,0,447,9822,495777,10269,14,0
29,7/14/2020,28826,476277,811,0,0,0,74,0,0,1093,0,0,936,8390,505103,9326,10,0
29,7/15/2020,29714,488233,875,0,0,0,86,0,0,1102,0,0,888,11956,517947,12844,9,0
29,7/16/2020,30422,498879,875,0,0,0,86,0,0,1113,0,0,708,10646,529301,11354,11,0
29,7/17/2020,31288,506608,875,0,0,0,86,0,0,1121,0,0,866,7729,537896,8595,8,0
30,3/7/2020,0,11,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0
30,3/8/2020,0,11,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0
30,3/9/2020,0,11,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0
30,3/10/2020,0,15,0,0,0,0,0,0,0,0,0,0,0,4,15,4,0,0
30,3/11/2020,0,21,0,0,0,0,0,0,0,0,0,0,0,6,21,6,0,0
30,3/12/2020,1,34,0,0,0,0,0,0,0,0,0,0,1,13,35,14,0,0
30,3/13/2020,1,55,0,0,0,0,0,0,0,0,0,0,0,21,56,21,0,0
30,3/14/2020,5,103,0,0,0,0,0,0,0,0,0,0,4,48,108,52,0,0
30,3/15/2020,7,103,0,0,0,0,0,0,0,0,0,0,2,0,110,2,0,0
30,3/16/2020,7,198,0,0,0,0,0,0,0,0,0,0,0,95,205,95,0,0
30,3/17/2020,8,303,0,0,0,0,0,0,0,0,0,0,1,105,311,106,0,0
30,3/18/2020,10,499,0,0,0,0,0,0,0,0,0,0,2,196,509,198,0,0
30,3/19/2020,12,761,0,0,0,0,0,0,0,0,0,0,2,262,773,264,0,0
